video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category
drink_0_modified_hispanic.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_0_modified_indian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_0_modified_middle_eastern.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_0_modified_south_east_asian.mp4,drink,gargling,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_10_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_10_modified_african.mp4,drink,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_10_modified_asian.mp4,drink,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_10_modified_hispanic.mp4,drink,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_10_modified_indian.mp4,drink,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_10_modified_middle_eastern.mp4,drink,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_10_modified_south_east_asian.mp4,drink,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_11_initial.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_11_modified_african.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_11_modified_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_11_modified_hispanic.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_11_modified_indian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_11_modified_middle_eastern.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_11_modified_south_east_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_12_initial.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_12_modified_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_12_modified_hispanic.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_12_modified_indian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_12_modified_middle_eastern.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_12_modified_south_east_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_12_modified_white.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_13_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_13_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_13_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_13_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_13_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_13_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_13_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_14_initial.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_14_modified_african.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_14_modified_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_14_modified_hispanic.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_14_modified_indian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_14_modified_middle_eastern.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_14_modified_south_east_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_15_initial.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_15_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_15_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_15_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_15_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_15_modified_middle_eastern.mp4,drink,drinking beer,drink,correct,"['drink', 'other', 'other', 'drink', 'other']",camera_close,konzerthaus,middle_eastern
drink_15_modified_south_east_asian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_16_initial.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_16_modified_asian.mp4,drink,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_16_modified_hispanic.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_16_modified_indian.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_16_modified_middle_eastern.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_16_modified_south_east_asian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_16_modified_white.mp4,drink,air drumming,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_17_initial.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_17_modified_african.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_17_modified_asian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_17_modified_hispanic.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_17_modified_indian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_17_modified_middle_eastern.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_17_modified_south_east_asian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_18_initial.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_18_modified_african.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_18_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_18_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_18_modified_middle_eastern.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_18_modified_south_east_asian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_18_modified_white.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_19_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_19_modified_african.mp4,drink,smoking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_19_modified_asian.mp4,drink,smoking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_19_modified_hispanic.mp4,drink,smoking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_19_modified_indian.mp4,drink,smoking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_19_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_19_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'drink']",camera_close,konzerthaus,south_east_asian
drink_1_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_1_modified_african.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_1_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_1_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_1_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_1_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_1_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_20_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_20_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_20_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_20_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_20_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_close,konzerthaus,middle_eastern
drink_20_modified_south_east_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_20_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_21_initial.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,middle_eastern
drink_21_modified_african.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_21_modified_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,asian
drink_21_modified_hispanic.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,hispanic
drink_21_modified_indian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,indian
drink_21_modified_south_east_asian.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,south_east_asian
drink_21_modified_white.mp4,drink,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_close,konzerthaus,white
drink_22_initial.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'drink', 'other', 'other', 'other']",camera_close,konzerthaus,african
drink_22_modified_asian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'drink', 'drink', 'other', 'other']",camera_close,konzerthaus,asian
drink_22_modified_hispanic.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'drink', 'other', 'drink', 'other']",camera_close,konzerthaus,hispanic
drink_22_modified_indian.mp4,drink,passing American football (not in game),other,incorrect,"['other', 'drink', 'other', 'drink', 'other']",camera_close,konzerthaus,indian
