video,true_label,raw_prediction,mapped_prediction,result,top5
lunge_1_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'kick', 'stretch']"
lunge_1_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'yoga']"
lunge_1_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'kick', 'jog']"
lunge_1_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'stretch', 'stretch']"
lunge_1_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'yoga']"
lunge_1_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'stretch', 'kick']"
lunge_1_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'juggle', 'other', 'other']"
lunge_2_initial.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_2_modified_african.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
lunge_2_modified_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
lunge_2_modified_hispanic.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_2_modified_indian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_2_modified_middle_eastern.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_2_modified_white.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_3_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'jog', 'kick', 'other']"
lunge_3_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_3_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_3_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_3_modified_indian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_3_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'jog', 'kick', 'other']"
lunge_3_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_4_initial.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'jog']"
lunge_4_modified_african.mp4,lunge,playing didgeridoo,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
lunge_4_modified_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
lunge_4_modified_hispanic.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
lunge_4_modified_indian.mp4,lunge,playing didgeridoo,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
lunge_4_modified_south_east_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'dance']"
lunge_4_modified_white.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'dance']"
lunge_5_initial.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'dance']"
lunge_5_modified_african.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'jog']"
lunge_5_modified_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
lunge_5_modified_hispanic.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'kick']"
lunge_5_modified_middle_eastern.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'other']"
lunge_5_modified_south_east_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'kick']"
lunge_5_modified_white.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
lunge_6_initial.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'jump rope']"
lunge_6_modified_african.mp4,lunge,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'other', 'dance']"
lunge_6_modified_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_6_modified_indian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_6_modified_middle_eastern.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_6_modified_south_east_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'other', 'other']"
lunge_6_modified_white.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_7_initial.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'kick', 'kick', 'hop']"
lunge_7_modified_african.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'other', 'kick', 'dance']"
lunge_7_modified_asian.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'kick', 'kick', 'jump']"
lunge_7_modified_hispanic.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'kick', 'kick', 'hop']"
lunge_7_modified_indian.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'other', 'kick', 'hop']"
lunge_7_modified_middle_eastern.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'kick', 'kick', 'jump']"
lunge_7_modified_white.mp4,lunge,skipping rope,jump rope,incorrect,"['jump rope', 'jog', 'kick', 'kick', 'jump']"
lunge_8_initial.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_8_modified_african.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_8_modified_asian.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_8_modified_hispanic.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_8_modified_indian.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_8_modified_middle_eastern.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_8_modified_south_east_asian.mp4,lunge,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_9_initial.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
lunge_9_modified_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
lunge_9_modified_hispanic.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
lunge_9_modified_indian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'jog', 'other']"
lunge_9_modified_middle_eastern.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
lunge_9_modified_south_east_asian.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
lunge_9_modified_white.mp4,lunge,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
sneeze_0_initial.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'yoga', 'other', 'kick']"
sneeze_0_modified_african.mp4,sneeze,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'stretch', 'lunge']"
sneeze_0_modified_asian.mp4,sneeze,side kick,kick,incorrect,"['kick', 'other', 'stretch', 'kick', 'lunge']"
sneeze_0_modified_hispanic.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'stretch', 'kick', 'yoga']"
sneeze_0_modified_indian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'stretch', 'other', 'kick']"
sneeze_0_modified_middle_eastern.mp4,sneeze,tai chi,other,incorrect,"['other', 'stretch', 'yoga', 'lunge', 'stretch']"
sneeze_0_modified_south_east_asian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'yoga', 'stretch']"
sneeze_1_initial.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'other', 'other']"
sneeze_1_modified_african.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'juggle', 'other']"
sneeze_1_modified_asian.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'other', 'other']"
sneeze_1_modified_hispanic.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'actions with ball', 'kick']"
sneeze_1_modified_indian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'kick']"
sneeze_1_modified_middle_eastern.mp4,sneeze,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'kick', 'dance']"
sneeze_1_modified_south_east_asian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'dance', 'other', 'actions with ball']"
sneeze_2_initial.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'stretch', 'yoga']"
sneeze_2_modified_african.mp4,sneeze,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'stretch', 'lunge']"
sneeze_2_modified_asian.mp4,sneeze,side kick,kick,incorrect,"['kick', 'other', 'stretch', 'lunge', 'kick']"
sneeze_2_modified_hispanic.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'stretch', 'yoga']"
sneeze_2_modified_indian.mp4,sneeze,tai chi,other,incorrect,"['other', 'stretch', 'kick', 'yoga', 'lunge']"
sneeze_2_modified_middle_eastern.mp4,sneeze,tai chi,other,incorrect,"['other', 'stretch', 'yoga', 'lunge', 'stretch']"
sneeze_2_modified_white.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'other', 'yoga', 'kick']"
sneeze_3_initial.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'dance', 'other']"
sneeze_3_modified_african.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'dance']"
sneeze_3_modified_asian.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'other', 'dance']"
sneeze_3_modified_hispanic.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'kick']"
sneeze_3_modified_indian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'kick']"
sneeze_3_modified_middle_eastern.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'kick', 'kick']"
sneeze_3_modified_south_east_asian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'dance', 'other', 'actions with ball']"
sneeze_4_initial.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'other', 'dance']"
sneeze_4_modified_african.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'dance']"
sneeze_4_modified_asian.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'other', 'other']"
sneeze_4_modified_hispanic.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'dance']"
sneeze_4_modified_indian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'dance', 'kick']"
sneeze_4_modified_south_east_asian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'actions with ball', 'kick']"
sneeze_4_modified_white.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'kick', 'yoga', 'other']"
sneeze_5_initial.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'stretch', 'other', 'yoga']"
sneeze_5_modified_african.mp4,sneeze,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'lunge', 'kick']"
sneeze_5_modified_asian.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'other', 'yoga', 'lunge', 'stretch']"
sneeze_5_modified_hispanic.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'stretch', 'other']"
sneeze_5_modified_middle_eastern.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'other', 'yoga', 'stretch']"
sneeze_5_modified_south_east_asian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'stretch', 'kick']"
sneeze_5_modified_white.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'other', 'yoga', 'lunge', 'stretch']"
sneeze_6_initial.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'stretch', 'kick', 'yoga']"
sneeze_6_modified_african.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'other', 'lunge', 'yoga', 'stretch']"
sneeze_6_modified_asian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'other', 'kick', 'stretch']"
sneeze_6_modified_indian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'other', 'stretch', 'kick']"
sneeze_6_modified_middle_eastern.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'yoga', 'stretch', 'other']"
sneeze_6_modified_south_east_asian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'yoga', 'kick']"
sneeze_6_modified_white.mp4,sneeze,tai chi,other,incorrect,"['other', 'stretch', 'yoga', 'stretch', 'lunge']"
sneeze_7_initial.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'dance']"
sneeze_7_modified_african.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'dance']"
sneeze_7_modified_asian.mp4,sneeze,high kick,kick,incorrect,"['kick', 'kick', 'other', 'yoga', 'other']"
sneeze_7_modified_hispanic.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'kick']"
sneeze_7_modified_indian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'juggle']"
sneeze_7_modified_middle_eastern.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'kick', 'kick']"
sneeze_7_modified_white.mp4,sneeze,high kick,kick,incorrect,"['kick', 'other', 'kick', 'yoga', 'other']"
sneeze_8_initial.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'other', 'yoga', 'kick']"
sneeze_8_modified_african.mp4,sneeze,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'lunge']"
sneeze_8_modified_asian.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'stretch', 'kick', 'yoga']"
sneeze_8_modified_hispanic.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'other', 'stretch']"
sneeze_8_modified_indian.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'other', 'stretch', 'yoga']"
sneeze_8_modified_middle_eastern.mp4,sneeze,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'yoga', 'other', 'stretch']"
sneeze_8_modified_south_east_asian.mp4,sneeze,lunge,lunge,incorrect,"['lunge', 'stretch', 'kick', 'stretch', 'yoga']"
sneeze_9_initial.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'juggle']"
sneeze_9_modified_asian.mp4,sneeze,tai chi,other,incorrect,"['other', 'other', 'kick', 'kick', 'other']"
sneeze_9_modified_hispanic.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'actions with ball', 'kick']"
sneeze_9_modified_indian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'actions with ball', 'other', 'kick']"
sneeze_9_modified_middle_eastern.mp4,sneeze,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dance', 'kick']"
sneeze_9_modified_south_east_asian.mp4,sneeze,passing American football (not in game),other,incorrect,"['other', 'other', 'dance', 'other', 'actions with ball']"
sneeze_9_modified_white.mp4,sneeze,tai chi,other,incorrect,"['other', 'kick', 'dance', 'kick', 'other']"
squat_0_initial.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'other', 'raise body part', 'actions with ball']"
squat_0_modified_african.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'stretch', 'actions with ball', 'other']"
squat_0_modified_asian.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'other', 'other', 'raise body part']"
squat_0_modified_hispanic.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'other', 'actions with ball', 'kick']"
squat_0_modified_indian.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'other', 'raise body part', 'kick']"
squat_0_modified_middle_eastern.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'other', 'stretch', 'actions with ball']"
squat_0_modified_south_east_asian.mp4,squat,squat,squat,correct,"['squat', 'lunge', 'other', 'raise body part', 'stretch']"
squat_1_initial.mp4,squat,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'squat', 'bend']"
squat_1_modified_african.mp4,squat,yoga,yoga,incorrect,"['yoga', 'squat', 'stretch', 'bend', 'other']"
squat_1_modified_asian.mp4,squat,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'squat', 'bend']"
squat_1_modified_hispanic.mp4,squat,yoga,yoga,incorrect,"['yoga', 'squat', 'stretch', 'stretch', 'bend']"
squat_1_modified_indian.mp4,squat,yoga,yoga,incorrect,"['yoga', 'squat', 'stretch', 'bend', 'stretch']"
squat_1_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'squat', 'bend']"
squat_1_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect,"['yoga', 'squat', 'stretch', 'stretch', 'bend']"
squat_2_initial.mp4,squat,tai chi,other,incorrect,"['other', 'dance', 'juggle', 'dance', 'other']"
squat_2_modified_african.mp4,squat,tai chi,other,incorrect,"['other', 'dance', 'juggle', 'dance', 'other']"
squat_2_modified_asian.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'lunge']"
squat_2_modified_hispanic.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'juggle']"
squat_2_modified_indian.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'stretch', 'kick']"
squat_2_modified_middle_eastern.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'other', 'juggle', 'dance']"
squat_2_modified_white.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'stretch', 'juggle', 'dance']"
squat_3_initial.mp4,squat,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'stretch', 'other']"
squat_3_modified_african.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
squat_3_modified_asian.mp4,squat,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'stretch', 'kick']"
squat_3_modified_hispanic.mp4,squat,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'stretch', 'lunge']"
squat_3_modified_indian.mp4,squat,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'stretch', 'kick']"
squat_3_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'other', 'kick']"
squat_3_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'other', 'kick']"
squat_4_initial.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'lunge']"
squat_4_modified_african.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'other']"
squat_4_modified_asian.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'actions with ball', 'other', 'other']"
squat_4_modified_hispanic.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'juggle']"
squat_4_modified_indian.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'actions with ball', 'other', 'juggle']"
squat_4_modified_south_east_asian.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'jump rope']"
squat_4_modified_white.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'lunge']"
squat_5_initial.mp4,squat,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'other', 'juggle']"
squat_5_modified_african.mp4,squat,playing bagpipes,other,incorrect,"['other', 'other', 'dance', 'other', 'juggle']"
squat_5_modified_asian.mp4,squat,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'dance', 'yoga']"
squat_5_modified_hispanic.mp4,squat,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'juggle', 'other']"
squat_5_modified_middle_eastern.mp4,squat,playing bagpipes,other,incorrect,"['other', 'juggle', 'other', 'other', 'yoga']"
squat_5_modified_south_east_asian.mp4,squat,playing bagpipes,other,incorrect,"['other', 'other', 'other', 'juggle', 'dance']"
squat_5_modified_white.mp4,squat,playing bagpipes,other,incorrect,"['other', 'other', 'juggle', 'other', 'yoga']"
squat_6_initial.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
squat_6_modified_african.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
squat_6_modified_asian.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'yoga', 'kick']"
squat_6_modified_indian.mp4,squat,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
squat_6_modified_middle_eastern.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'yoga', 'other', 'kick']"
squat_6_modified_south_east_asian.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'kick']"
squat_6_modified_white.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'other', 'stretch', 'other']"
squat_7_initial.mp4,squat,lunge,lunge,incorrect,"['lunge', 'stretch', 'yoga', 'other', 'stretch']"
squat_7_modified_african.mp4,squat,lunge,lunge,incorrect,"['lunge', 'stretch', 'other', 'yoga', 'squat']"
squat_7_modified_asian.mp4,squat,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'yoga', 'other', 'stretch']"
squat_7_modified_hispanic.mp4,squat,lunge,lunge,incorrect,"['lunge', 'stretch', 'yoga', 'other', 'stretch']"
squat_7_modified_indian.mp4,squat,lunge,lunge,incorrect,"['lunge', 'stretch', 'other', 'yoga', 'stretch']"
squat_7_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'lunge', 'stretch']"
squat_7_modified_white.mp4,squat,lunge,lunge,incorrect,"['lunge', 'stretch', 'yoga', 'other', 'stretch']"
squat_8_initial.mp4,squat,lunge,lunge,incorrect,"['lunge', 'other', 'stretch', 'kick', 'squat']"
squat_8_modified_african.mp4,squat,tai chi,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'yoga']"
squat_8_modified_asian.mp4,squat,tai chi,other,incorrect,"['other', 'lunge', 'stretch', 'kick', 'other']"
squat_8_modified_hispanic.mp4,squat,squat,squat,correct,"['squat', 'stretch', 'lunge', 'other', 'yoga']"
squat_8_modified_indian.mp4,squat,stretching leg,stretch,incorrect,"['stretch', 'other', 'yoga', 'lunge', 'squat']"
squat_8_modified_middle_eastern.mp4,squat,tai chi,other,incorrect,"['other', 'lunge', 'stretch', 'yoga', 'kick']"
squat_8_modified_south_east_asian.mp4,squat,stretching leg,stretch,incorrect,"['stretch', 'lunge', 'yoga', 'other', 'squat']"
squat_9_initial.mp4,squat,tai chi,other,incorrect,"['other', 'squat', 'yoga', 'other', 'bend']"
squat_9_modified_asian.mp4,squat,squat,squat,correct,"['squat', 'yoga', 'other', 'stretch', 'bend']"
squat_9_modified_hispanic.mp4,squat,yoga,yoga,incorrect,"['yoga', 'other', 'squat', 'bend', 'stretch']"
squat_9_modified_indian.mp4,squat,tai chi,other,incorrect,"['other', 'squat', 'yoga', 'bend', 'stretch']"
squat_9_modified_middle_eastern.mp4,squat,squat,squat,correct,"['squat', 'other', 'yoga', 'stretch', 'kick']"
squat_9_modified_south_east_asian.mp4,squat,tai chi,other,incorrect,"['other', 'yoga', 'squat', 'bend', 'kick']"
squat_9_modified_white.mp4,squat,squat,squat,correct,"['squat', 'yoga', 'stretch', 'other', 'stretch']"
tie_0_initial.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'bend', 'juggle']"
tie_0_modified_african.mp4,tie,lunge,lunge,incorrect,"['lunge', 'other', 'yoga', 'other', 'actions with ball']"
tie_0_modified_asian.mp4,tie,breakdancing,other,incorrect,"['other', 'other', 'other', 'yoga', 'juggle']"
tie_0_modified_hispanic.mp4,tie,breakdancing,other,incorrect,"['other', 'yoga', 'other', 'other', 'lunge']"
tie_0_modified_indian.mp4,tie,lunge,lunge,incorrect,"['lunge', 'other', 'other', 'other', 'yoga']"
tie_0_modified_middle_eastern.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'bend', 'stretch']"
tie_0_modified_south_east_asian.mp4,tie,breakdancing,other,incorrect,"['other', 'other', 'other', 'juggle', 'yoga']"
tie_1_initial.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'other', 'yoga', 'stretch']"
tie_1_modified_african.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'other', 'yoga', 'stretch']"
tie_1_modified_asian.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'yoga', 'stretch', 'other']"
tie_1_modified_hispanic.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'yoga', 'other', 'stretch']"
tie_1_modified_indian.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'other', 'yoga', 'stretch']"
tie_1_modified_middle_eastern.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'other', 'yoga', 'stretch']"
tie_1_modified_south_east_asian.mp4,tie,push up,other,incorrect,"['other', 'actions with ball', 'yoga', 'other', 'stretch']"
tie_2_initial.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'other']"
tie_2_modified_african.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'squat']"
tie_2_modified_asian.mp4,tie,riding unicycle,other,incorrect,"['other', 'yoga', 'stretch', 'other', 'other']"
tie_2_modified_hispanic.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'other']"
tie_2_modified_indian.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'stretch', 'squat']"
tie_2_modified_middle_eastern.mp4,tie,riding unicycle,other,incorrect,"['other', 'yoga', 'stretch', 'other', 'other']"
tie_2_modified_white.mp4,tie,riding unicycle,other,incorrect,"['other', 'yoga', 'other', 'stretch', 'other']"
tie_3_initial.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'other', 'actions with ball']"
tie_3_modified_african.mp4,tie,push up,other,incorrect,"['other', 'yoga', 'stretch', 'other', 'actions with ball']"
tie_3_modified_asian.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'other', 'actions with ball']"
tie_3_modified_hispanic.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'other', 'stretch']"
tie_3_modified_indian.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'stretch', 'actions with ball']"
tie_3_modified_middle_eastern.mp4,tie,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'other', 'actions with ball']"
